ID,AGENTE,AUTOMOVILASIGNADO_ID,CADUCIDADASIGNACIONSERVICIO,CALIFICACIONCONDUCTORASIGNADO,CALIFICACION_USUARIO,CONDUCTORASIGNADO_ID,CONDUCTORESPOSTULADOS,COSTO,DELTACADUCIDADASIGNACION,DIRECCIONCOMPLEMENTARIA,DIRECCIONDESTINO,ESTADO,FECHA,FECHALEGIBLE,HORALANZAMIENTO,IDCIUDAD,IDLLAMADA,IDSERVICIO,INDICACIONES,LATITUD,LATITUDDESTINO,LONGITUD,LONGITUDDESTINO,MEDIOPAGO,NUMEROVALE,ORIGEN,PLACAAUTOMOVILASIGNADO,PROMEDIOCONDUCTORASIGNADO,PROPINA,TAMANOVEHICULO,TIPOASIGNACION,TIPOSERVICIO,USAPLANILLA,USUARIO,USUARIOAPLICACION_ID,USUARIOTELEFONICO_ID,IDCONDUCTORASIGNADO,DESCPAGO,BARRIOORIGEN,NUMEROCARROS,ANTERIOR,RUTA,CONDUCTOR_CERCANO,RECORRIDO_METROS,DISTANCIA,RECORRIDO_DISTANCIA,CALC_TARIFA,PRELIQUIDACION,TIEMPO,NUMERO_PASAJEROS,COSTO_INTERRUMPIDO
46536829,NULL,108818,180,5,NULL,149632272775637675218,NULL,7000,60,NULL,"KR 8 # CL 19 SUR (BOGOTA)",CUMPLIDO,1612139880239,"2021-02-01 00:38:00",NULL,11001,NULL,NULL,NULL,4.581012249137481,4.57543488500005,-74.09396979957819,-74.0919831409999,EFECTIVO,NULL,APP,VDE585,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,6921899,NULL,NULL,149632272775637675218,"Pago definido/preliquidado por 7000","CIUDAD JARDIN SUR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536830,159,174990,90,NULL,NULL,161994276673985859144,NULL,15200,60,NULL,"AC 53 # KR 45 (BOGOTA)",CUMPLIDO,1612139881888,"2021-02-01 00:38:01",NULL,11001,,NULL,"APTO 103 TORRE 6 PARQUES DE CASTILLA 2",4.64542973,4.6446363,-74.13446374,-74.0832478,EFECTIVO,,RECEPCION,VEQ934,5,NULL,NORMAL,TIEMPO_RUTA,,0,2551164,NULL,2551164,161994276673985859144,"Pago definido/preliquidado por 15200","VILLA ALSACIA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536831,119,170279,90,NULL,NULL,158811377436879119436,NULL,10000,60,,"KR 53B # CL 131A (BOGOTA)",CUMPLIDO,1612139882306,"2021-02-01 00:38:02",NULL,11001,17341918,NULL,"COLEGIO LAS ESCLAVAS",4.75564425,4.7188367,-74.04306479,-74.0592797,EFECTIVO,,RECEPCION,SWR777,5,NULL,NORMAL,TIEMPO_RUTA,,0,8652629,NULL,8652629,158811377436879119436,"Pago definido/preliquidado por 10000","SAN ANTONIO NOR - OCCIDENTAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536832,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,60,"CJ LAS PALMA  PORTERIA AP 401 BQ A",NULL,ABANDONADO,1612139882391,"2021-02-01 00:38:02",NULL,11001,17341928,NULL,"CASA PITAR PEDIR NUMERO",0,NULL,0,NULL,EFECTIVO,NULL,IVR,NULL,NULL,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,4059585,NULL,4059585,NULL,NULL,"SIN BARRIO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536833,NULL,144655,90,NULL,NULL,153316026794827317329,NULL,9000,60,NULL,"KR 73BBIS # CL 2A SUR (BOGOTA)",CUMPLIDO,1612139882867,"2021-02-01 00:38:02",NULL,11001,17341931,NULL,CASA,4.62077942,4.6228927,-74.16149437,-74.1436278,EFECTIVO,NULL,IVR,WPO769,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,1095487,NULL,1095487,153316026794827317329,"Pago definido/preliquidado por 9000","SUPER MANZANA 14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536834,NULL,171196,180,5,NULL,161172925891124557381,NULL,18100,60,NULL,"4.6251353083546025,-74.21029418706894",CUMPLIDO,1612139886127,"2021-02-01 00:38:06",NULL,11001,NULL,NULL,NULL,4.616347208445235,4.6251353083546025,-74.13947783410549,-74.21029418706894,TARJETA,NULL,APP,VDL925,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,3472405,NULL,NULL,161172925891124557381,"Pago definido/preliquidado por 18100","URBANIZACION CARVAJAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536835,NULL,161920,180,4,NULL,148852889348069066490,NULL,8900,60,NULL,"CL 38C SUR # KR 87D (BOGOTA)",CUMPLIDO,1612139888172,"2021-02-01 00:38:08",NULL,11001,NULL,NULL,NULL,4.635180483948662,4.63673,-74.1856399923563,-74.16575,EFECTIVO,NULL,APP,SMX738,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9095404,NULL,NULL,148852889348069066490,"Pago definido/preliquidado por 8900","PARCELA EL PORVENIR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536836,NULL,154871,90,NULL,NULL,107763015226774290587,NULL,12000,60,,"KR 8C ESTE # CL 112 SUR (BOGOTA)",CUMPLIDO,1612139888542,"2021-02-01 00:38:08",NULL,11001,17341933,NULL,"ESTABLECIMIENTO EL EURO",4.61336702,4.4860924,-74.07799794,-74.0982622,EFECTIVO,NULL,IVR,WPP021,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,9175319,NULL,9175319,107763015226774290587,"Pago definido/preliquidado por 12000","SANTA FE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536837,NULL,125342,180,NULL,NULL,153029836843084168521,NULL,17500,60,NULL,"DG 2B # 81C - 14",CANCELADO,1612139890303,"2021-02-01 00:38:10",NULL,11001,NULL,NULL,NULL,4.5708426512816525,4.636844362161231,-74.14534818381071,-74.15576856583357,EFECTIVO,NULL,APP,VER656,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9164751,NULL,NULL,153029836843084168521,NULL,"BOGOTA PROTECHO II",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536838,NULL,NULL,180,NULL,NULL,NULL,NULL,NULL,60,NULL,"Clinisur Ips salud ocupacional",CANCELADO,1612139890690,"2021-02-01 00:38:10",NULL,11001,NULL,NULL,NULL,4.535452972286003,4.580131000000001,-74.14746209979057,-74.10747099999999,EFECTIVO,NULL,APP,NULL,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8741423,NULL,NULL,NULL,NULL,"EL TESORO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536839,NULL,154289,180,5,NULL,100582186344336674771,NULL,8000,60,NULL,"KR 96A # CL 20A (BOGOTA)",CUMPLIDO,1612139892305,"2021-02-01 00:38:12",NULL,11001,NULL,NULL,NULL,4.681925978586187,4.668423885631266,-74.12899777293205,-74.13754966109991,EFECTIVO,NULL,APP,ESL947,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9256398,NULL,NULL,100582186344336674771,"Pago definido/preliquidado por 8000",COFRADIA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536840,NULL,2382,180,5,NULL,148467428835877714875,NULL,7000,60,NULL,"CL 19 # KR 99 (BOGOTA)",CUMPLIDO,1612139892514,"2021-02-01 00:38:12",NULL,11001,NULL,NULL,NULL,4.672300509304472,4.6738107,-74.14623264223337,-74.143419,EFECTIVO,NULL,APP,TAT000,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9221432,NULL,NULL,148467428835877714875,"Pago definido/preliquidado por 7000","CENTRO FONTIBON",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536841,NULL,165247,90,NULL,NULL,157245515449221147181,NULL,17000,60,NULL,"CL 75BIS # KR 83A (BOGOTA)",CUMPLIDO,1612139894228,"2021-02-01 00:38:14",NULL,11001,17341934,NULL,NULL,4.72712751,4.6983514,-74.08610151,-74.1016737,EFECTIVO,NULL,IVR,FUY929,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,3241126,NULL,3241126,157245515449221147181,"Pago definido/preliquidado por 17000",TOBERIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536842,NULL,174679,180,NULL,NULL,14796041520481830,NULL,7300,60,NULL,"CL 49B Sur # 9 - 76",CANCELADO,1612139901433,"2021-02-01 00:38:21",NULL,11001,NULL,NULL,NULL,4.563731299853475,4.558641884493687,-74.12617575377226,-74.11842919886112,EFECTIVO,NULL,APP,JTP074,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9370396,NULL,NULL,14796041520481830,NULL,TUNJUELITO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536843,NULL,116355,180,5,NULL,158896932544134415596,NULL,17500,60,NULL,"CL 35 SUR # KR 7 (BOGOTA)",CUMPLIDO,1612139902599,"2021-02-01 00:38:22",NULL,11001,NULL,NULL,NULL,4.648041268281854,4.5640997,-74.09542724490166,-74.1011804,EFECTIVO,NULL,APP,VEP892,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8916400,NULL,NULL,158896932544134415596,"Pago definido/preliquidado por 17500","CENTRO ADMINISTRATIVO OCCIDENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536844,NULL,142224,180,4,NULL,158871162911941567911,NULL,15900,60,NULL,"KR 97F # CL 26 SUR (BOGOTA)",CUMPLIDO,1612139911394,"2021-02-01 00:38:31",NULL,11001,NULL,NULL,NULL,4.600628479557568,4.651245714000083,-74.18023601174355,-74.16902794099991,EFECTIVO,NULL,APP,WML415,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9406832,NULL,NULL,158871162911941567911,"Pago definido/preliquidado por 15900","ANDALUCIA II",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536845,NULL,174879,180,NULL,NULL,148190423590977132875,NULL,7000,60,NULL,"Avenida Calle 100",CANCELADO,1612139920900,"2021-02-01 00:38:40",NULL,11001,NULL,NULL,NULL,4.6794498680756575,4.68607,-74.05052069574594,-74.05559,EFECTIVO,NULL,APP,JTP595,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9306072,NULL,NULL,148190423590977132875,NULL,"CHICO NORTE III",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536846,NULL,151408,180,5,NULL,158566896981543138984,NULL,16500,60,NULL,"CL 2 SUR # KR 68BBIS (BOGOTA)",CUMPLIDO,1612139921003,"2021-02-01 00:38:41",NULL,11001,NULL,NULL,NULL,4.565016682344976,4.62046,-74.10606119781733,-74.12738,EFECTIVO,NULL,APP,WNV199,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9380321,NULL,NULL,158566896981543138984,"Pago definido/preliquidado por 16500","LAS LOMAS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536847,NULL,104148,180,5,NULL,158567593119978327916,NULL,13200,60,NULL,"CL 163 # KR 62 (BOGOTA)",CUMPLIDO,1612139921594,"2021-02-01 00:38:41",NULL,11001,NULL,NULL,NULL,4.7695171426696525,4.746962304000079,-74.03293546289206,-74.06319416199995,EFECTIVO,NULL,APP,VDJ890,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,7926793,NULL,NULL,158567593119978327916,"Pago definido/preliquidado por 13200","EL CEREZO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536848,NULL,108421,90,NULL,NULL,104061440647495222307,NULL,NULL,60,NULL,NULL,CANCELADO,1612139922349,"2021-02-01 00:38:42",NULL,11001,NULL,NULL,NULL,4.560521278838575,NULL,-74.13745880126953,NULL,EFECTIVO,NULL,CHAT_BOT,WGI722,NULL,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,9315977,NULL,NULL,104061440647495222307,NULL,"LUCERO ALTO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536849,NULL,129705,180,NULL,NULL,104734333886964803417,NULL,7000,60,NULL,"CL 16F BIS A # 100 - 20",CANCELADO,1612139926652,"2021-02-01 00:38:46",NULL,11001,NULL,NULL,NULL,4.667008943520328,4.671467580319391,-74.14543405377934,-74.14832526964645,EFECTIVO,NULL,APP,WDE999,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9013589,NULL,NULL,104734333886964803417,NULL,"GUADUAL FONTIBON",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536850,NULL,108469,180,NULL,NULL,158661759212281194564,NULL,11900,60,NULL,"KR 116 # CL 70A (BOGOTA)",CUMPLIDO,1612139936291,"2021-02-01 00:38:56",NULL,11001,NULL,NULL,NULL,4.707208870175019,4.713546392000069,-74.10205531865358,-74.13506373399991,EFECTIVO,NULL,APP,VDP444,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8931792,NULL,NULL,158661759212281194564,"Pago definido/preliquidado por 11900","LA PRIMAVERA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536851,NULL,156235,90,NULL,NULL,157451891629481141471,NULL,12900,60,NULL,"CL 22C # AK 68D (BOGOTA)",CUMPLIDO,1612139939212,"2021-02-01 00:38:59",NULL,11001,17341937,NULL,CASA,4.68484039,4.6521871,-74.06076649,-74.1127019,EFECTIVO,NULL,IVR,ESN619,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,3503328,NULL,3503328,157451891629481141471,"Pago definido/preliquidado por 12900","LA CASTELLANA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536852,NULL,122528,180,NULL,NULL,161934188261472464644,NULL,7800,60,NULL,"KR 75 # 62I - 74 Sur",CANCELADO,1612139939506,"2021-02-01 00:38:59",NULL,11001,NULL,NULL,NULL,4.576600394610642,4.586814914000058,-74.16972141712904,-74.17505174099995,EFECTIVO,NULL,APP,SXM120,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9171814,NULL,NULL,161934188261472464644,NULL,"SIERRA MORENA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536853,126,113805,90,NULL,NULL,158872731428135531228,NULL,11000,60,"APTO 202 ED VILLA CAROLINA","CL 64A # KR 54 (BOGOTA)",CUMPLIDO,1612139948180,"2021-02-01 00:39:08",NULL,11001,17341929,NULL,"APTO 901 TORRE 4 RIVERAS DE PARANA",4.6453016,4.6618751,-74.10377622,-74.081823,EFECTIVO,,RECEPCION,VEQ721,5,NULL,NORMAL,TIEMPO_RUTA,,0,4056029,NULL,4056029,158872731428135531228,"Pago definido/preliquidado por 11000","CIUDAD SALITRE ORIENTAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536854,NULL,166762,180,4,NULL,158242675216771111141,NULL,23200,60,NULL,"KR 93D # CL 73 SUR (BOGOTA)",CUMPLIDO,1612139948971,"2021-02-01 00:39:09",NULL,11001,NULL,NULL,NULL,4.547903795045607,4.628030830000057,-74.15401607751845,-74.20258227399995,EFECTIVO,NULL,APP,WDG662,4.5,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9435008,NULL,NULL,158242675216771111141,"Pago definido/preliquidado por 23200","LA CONCEPCION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536855,NULL,157502,90,NULL,NULL,154161741516713587791,NULL,NULL,60,NULL,,CANCELADO,1612139950273,"2021-02-01 00:39:10",NULL,11001,NULL,NULL,NULL,4.6958048,4.7223767,-74.1406005,-74.0289417,EFECTIVO,000000,CALLE,FUY718,NULL,NULL,NORMAL,TIEMPO_RUTA,,0,9467542,NULL,NULL,154161741516713587791,NULL,"AEROPUERTO EL DORADO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536856,NULL,123407,180,NULL,NULL,152647773413485359194,NULL,12000,60,NULL,"Cuidad bolivar barrio mexico",CANCELADO,1612139958458,"2021-02-01 00:39:18",NULL,11001,NULL,NULL,NULL,4.529821238172201,4.55463,-74.11612920463085,-74.13668,EFECTIVO,NULL,APP,TAY751,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9385959,NULL,NULL,152647773413485359194,NULL,"EL PENON DEL CORTIJO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536857,NULL,156562,180,NULL,NULL,156763488163681886866,NULL,11700,60,NULL,"cl 54b sur # 71b - 37",CANCELADO,1612139963015,"2021-02-01 00:39:23",NULL,11001,NULL,NULL,NULL,4.569629468673985,4.602615540000045,-74.14292749017477,-74.16267715099991,EFECTIVO,NULL,APP,WDG312,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8777505,NULL,NULL,156763488163681886866,NULL,"EL CHILCAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536858,NULL,131221,180,NULL,NULL,154826147576342586161,NULL,15600,60,NULL,"CL 69A Sur # 77I - 40",CANCELADO,1612139964749,"2021-02-01 00:39:24",NULL,11001,NULL,NULL,NULL,4.630236948010132,4.598411086529569,-74.14432492107153,-74.18978702276945,EFECTIVO,NULL,APP,WNS227,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9467533,NULL,NULL,154826147576342586161,NULL,"MANDALAY II",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536859,NULL,174845,180,4,NULL,156953631118732334464,NULL,18500,60,NULL,"KR 38A # CL 29A SUR (BOGOTA)",CUMPLIDO,1612139965282,"2021-02-01 00:39:25",NULL,11001,NULL,NULL,NULL,4.56284195820204,4.597865415000058,-74.16421215981244,-74.1181425229999,EFECTIVO,NULL,APP,VEY994,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8988421,NULL,NULL,156953631118732334464,"Pago definido/preliquidado por 18500","ARBORIZADORA ALTA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536860,NULL,126982,180,5,NULL,159511272619489192132,NULL,9400,60,NULL,"DG 42A SUR # KR 81J (BOGOTA)",CUMPLIDO,1612139968511,"2021-02-01 00:39:28",NULL,11001,NULL,NULL,NULL,4.615730630438422,4.627531405972577,-74.18057665228844,-74.16692454367876,EFECTIVO,NULL,APP,WDE636,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8825109,NULL,NULL,159511272619489192132,"Pago definido/preliquidado por 9400","LAS VEGAS DE SANTA ANA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536861,NULL,139823,180,5,NULL,102720165578667745393,NULL,8000,32,NULL,"CL 26B # KR 32A (CALI)",CUMPLIDO,1612139972645,"2021-02-01 00:39:32",NULL,76001,NULL,NULL,NULL,3.424585750860658,3.42465,-76.51796154677868,-76.51807,EFECTIVO,NULL,APP,VCZ034,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9402226,NULL,NULL,102720165578667745393,"Pago definido/preliquidado por 8000","EL JARDIN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536862,NULL,164386,180,5,NULL,161161318828546919372,NULL,34100,60,NULL,"KR 74A # CL 168A (BOGOTA)",CUMPLIDO,1612139975715,"2021-02-01 00:39:35",NULL,11001,NULL,NULL,NULL,4.578468457000042,4.753181566000081,-74.08440699699992,-74.06728661199992,EFECTIVO,NULL,APP,WPM150,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8175159,NULL,NULL,161161318828546919372,"Pago definido/preliquidado por 34100","SAN JAVIER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536863,47,117285,90,NULL,NULL,152069607685253400793,NULL,14400,60,,"CL 143A # KR 54C (BOGOTA)",CUMPLIDO,1612139977047,"2021-02-01 00:39:37",NULL,11001,17341936,NULL,"RESTAURANTE LLANERZO AL LADO DE SANANDREISTO",4.77364243,4.728536,-74.04240743,-74.0583193,EFECTIVO,,RECEPCION,SIS493,5,NULL,NORMAL,TIEMPO_RUTA,,0,4474032,NULL,4474032,152069607685253400793,"Pago definido/preliquidado por 14400",CANAIMA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536864,47,NULL,90,NULL,NULL,NULL,NULL,NULL,60,,NULL,ABANDONADO,1612139978812,"2021-02-01 00:39:38",NULL,11001,,NULL,"RESTAURANTE LLANERZO AL LADO DE SANANDREISTO",4.77364243,NULL,-74.04240743,NULL,EFECTIVO,,RECEPCION,NULL,NULL,NULL,NORMAL,TIEMPO_RUTA,,0,4474032,NULL,4474032,NULL,NULL,CANAIMA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536865,NULL,140251,180,NULL,NULL,100398321240064242858,NULL,28700,60,NULL,"Colegio La Gaitana (Instituto Educativo Distrital)",CANCELADO,1612139981097,"2021-02-01 00:39:41",NULL,11001,NULL,NULL,NULL,4.617890489150795,4.74146,-74.065659083426,-74.10957,EFECTIVO,NULL,APP,NULL,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9467519,NULL,NULL,100398321240064242858,NULL,"LA PERSEVERANCIA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536866,NULL,161172,90,NULL,NULL,158131181219356426415,NULL,6000,60,,"CL 138BIS # AK 7 (BOGOTA)",CUMPLIDO,1612139981098,"2021-02-01 00:39:41",NULL,11001,17341940,NULL,"PORTERIA 5 TORRE 3 APTO 701",4.71662073,4.7152119,-74.02733352,-74.028929,EFECTIVO,NULL,IVR,FUZ872,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,8212228,NULL,8212228,158131181219356426415,"Pago definido/preliquidado por 6000",N.N.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536867,NULL,171078,180,NULL,NULL,155932941982211854637,NULL,6800,60,NULL,"CL 54 SUR # KR 87DBIS (BOGOTA)",CUMPLIDO,1612139983386,"2021-02-01 00:39:43",NULL,11001,NULL,NULL,NULL,4.627146761001781,4.62708894727393,-74.1825282946229,-74.18253064155579,EFECTIVO,NULL,APP,FVM366,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8140275,NULL,NULL,155932941982211854637,"Pago definido/preliquidado por 6800",BRASILIA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536868,NULL,174680,90,NULL,NULL,115067673151409929550,NULL,NULL,60,NULL,NULL,CANCELADO,1612139986104,"2021-02-01 00:39:46",NULL,11001,17341941,NULL,CASA,4.63782381,NULL,-74.1952793,NULL,EFECTIVO,NULL,IVR,TSN108,NULL,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,299965,NULL,299965,115067673151409929550,NULL,"SANTA FE DE BOSA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536869,NULL,163999,90,NULL,NULL,153383494511643545347,NULL,NULL,60,,NULL,CANCELADO,1612139989280,"2021-02-01 00:39:49",NULL,11001,17341942,NULL,LOCAL,4.52521325,NULL,-74.0908333,NULL,EFECTIVO,NULL,IVR,FVM178,NULL,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,9255252,NULL,9255252,153383494511643545347,NULL,"JUAN REY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536870,NULL,156070,180,5,NULL,150742760749557188714,NULL,16500,60,NULL,"CL 63F # KR 113C (BOGOTA)",CUMPLIDO,1612139990119,"2021-02-01 00:39:50",NULL,11001,NULL,NULL,NULL,4.6738519590000465,4.709196921000057,-74.14142448299992,-74.14064079499991,EFECTIVO,NULL,APP,ESN615,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9303069,NULL,NULL,150742760749557188714,"Pago definido/preliquidado por 16500","CENTRO FONTIBON",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536871,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,32,"ANTONIO NARI��O",NULL,ABANDONADO,1612139996089,"2021-02-01 00:39:56",NULL,76001,Sip/Cali_4444444,NULL,,3.41613157,NULL,-76.50509231,NULL,EFECTIVO,NULL,IVR,NULL,NULL,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,4217847,NULL,4217847,NULL,NULL,"ANTONIO NARI��O",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536872,NULL,127235,90,NULL,NULL,148718349802260435824,NULL,4800,60,,"KR 22 # CL 22C (BOGOTA)",CUMPLIDO,1612139996781,"2021-02-01 00:39:56",NULL,11001,17341943,NULL,"EDF CASTEL APT 404",4.69041342,4.6180882,-74.06215251,-74.0807601,EFECTIVO,NULL,IVR,VDZ052,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,7190428,NULL,7190428,148718349802260435824,"Pago definido/preliquidado por 4800",PASADENA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536873,NULL,155859,90,NULL,NULL,153669263796595374709,NULL,6900,60,"DIARIO LA REPUBLICA","AC 72 # KR 102 (BOGOTA)",CUMPLIDO,1612139998156,"2021-02-01 00:39:58",NULL,11001,17341944,NULL,CASA,4.70342333,4.7049665,-74.12617331,-74.1180131,EFECTIVO,NULL,IVR,ESN815,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,1068368,NULL,1068368,153669263796595374709,"Pago definido/preliquidado por 6900","VILLA DORADO - SAN ANTONIO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536874,NULL,159782,180,5,NULL,154613218154121131236,NULL,7000,60,NULL,"KR 79C # CL 65 SUR (BOGOTA)",CUMPLIDO,1612140003022,"2021-02-01 00:40:03",NULL,11001,NULL,NULL,NULL,4.610948038887854,4.60655,-74.17635183781385,-74.18418,EFECTIVO,NULL,APP,ESN735,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8974455,NULL,NULL,154613218154121131236,"Pago definido/preliquidado por 7000","EL PORVENIR II",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536875,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,60,NULL,NULL,ABANDONADO,1612140005051,"2021-02-01 00:40:12",NULL,54001,NULL,NULL,NULL,7.854086559145336,NULL,-72.48333849012852,NULL,EFECTIVO,NULL,APP,NULL,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9373269,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
